语料检索_语料库在线(www.cncorpus.org)
类型：古代汉语语料库
检索条件：愁
2023/1/20 16:06:28

序号	语句	书名	朝代
6402	东风独倚奈 [愁] 何。		《全宋词》__宋
6403	旧 [愁] 千斛，深浅倩谁量。		《全宋词》__宋
6404	莫惊青鬓点秋霜，卢郎已分 [愁] 中老。		《全宋词》__宋
6405	酒力难禁花易软，聚眉峰、点点清 [愁] 。		《全宋词》__宋
6406	 [愁] 消秀句，寒回斗酒，春心多少。		《全宋词》__宋
6407	想儿童健意，生 [愁] 霁色，情频在、窥帘处。		《全宋词》__宋
6408	不语似 [愁] 春力浅，有情应恨烛花明。		《全宋词》__宋
6409	江路梅 [愁] ，灞陵人老，又骑驴去。		《全宋词》__宋
6410	锦鞯去后， [愁] 宽珠袖金钏。		《全宋词》__宋
6411	重洗清杯，同追深夜，豆花寒落 [愁] 灯。		《全宋词》__宋
6412	醉态只疑春睡里，啼妆 [愁] 听雨声中。		《全宋词》__宋
6413	看归来，几许吴霜染鬓，验 [愁] 多少。		《全宋词》__宋
6414	有人 [愁] 倚阑。		《全宋词》__宋
6415	一寸 [愁] 心。		《全宋词》__宋
6416	春山 [愁] 对修眉绿。		《全宋词》__宋
6417	遮尽归时翠黛 [愁] 。		《全宋词》__宋
6418	新 [愁] 换尽风流性，偏恨鸳鸯不念人。		《全宋词》__宋
6419	可堪归去 [愁] 。		《全宋词》__宋
6420	一程烟草一程 [愁] 。		《全宋词》__宋
6421	吾年如此， [愁] 来问酒，困后呼茶。		《全宋词》__宋
6422	我为情多， [愁] 听多情语。		《全宋词》__宋
6423	楼外远山横翠，染修眉 [愁] 碧。		《全宋词》__宋
6424	瘦 [愁] 易就。		《全宋词》__宋
6425	折柳新 [愁] 未歇，落梅旧梦谁圆。		《全宋词》__宋
6426	 [愁] 凝处，渺渺残照红敛。		《全宋词》__宋
6427	也带春 [愁] ，飞上梅梢。		《全宋词》__宋
6428	阑干直下 [愁] 相接。		《全宋词》__宋
6429	阑干拍碎，清夜起舞不胜 [愁] 。		《全宋词》__宋
6430	风雨伴 [愁] 眠。		《全宋词》__宋
6431	新 [愁] 无限伤心目。		《全宋词》__宋
6432	我何人，怀壮节，但凝 [愁] 。		《全宋词》__宋
6433	念香襟沾恨，酥手翦 [愁] ，今后梦魂隔。		《全宋词》__宋
6434	解道相思， [愁] 宽金钏，瘦损宫腰。		《全宋词》__宋
6435	此恨谁堪共说，清 [愁] 付、绿酒杯中。		《全宋词》__宋
6436	澹月秋千，幽香巷陌， [愁] 结伤春深处。		《全宋词》__宋
6437	望极 [愁] 生，暮天菱唱远。		《全宋词》__宋
6438	惜花心性不禁 [愁] ，莫放堕香随去鸟。		《全宋词》__宋
6439	秋波春望 [愁] 。		《全宋词》__宋
6440	先来 [愁] 似雾。		《全宋词》__宋
6441	绿怨红 [愁] 春不管。		《全宋词》__宋
6442	待归来、别倚新腔，换却泪毫 [愁] 纸。		《全宋词》__宋
6443	涤洗胸中 [愁] 万斛，莫问今宵何夕。		《全宋词》__宋
6444	解道双鸳 [愁] 独宿。		《全宋词》__宋
6445	麝馥萦 [愁] ，妆花凝恨，莫惜金荷酌。		《全宋词》__宋
6446	御风归去，不 [愁] 衣袂无力。		《全宋词》__宋
6447	渐红湿杏泥， [愁] 燕无语。		《全宋词》__宋
6448	客舸东流，语离深夜，遣我新 [愁] 积。		《全宋词》__宋
6449	来朝 [愁] 望，旧楼何处西北。		《全宋词》__宋
6450	岫敛 [愁] 蛾，半洗铅华未晓。		《全宋词》__宋
6451	玉貌疲来 [愁] 览镜。		《全宋词》__宋
6452	 [愁] 睹杏梁双语燕。		《全宋词》__宋
6453	 [愁] 黛颦成月浅，啼妆印得花残。		《全宋词》__宋
6454	恨入眉峰两点 [愁] 。		《全宋词》__宋
6455	舒卷江山图画，应答龙鱼悲啸，不暇愿诗 [愁] 。		《全宋词》__宋
6456	满目寒云衰草、使人 [愁] 。		《全宋词》__宋
6457	却将 [愁] 送春。		《全宋词》__宋
6458	 [愁] 送木兰桡。		《全宋词》__宋
6459	夜饮只 [愁] 更漏促，留连笑＿蔷薇。		《全宋词》__宋
6460	 [愁] 切。		《全宋词》__宋
6461	又江空月堕，凌波尘起，彩鸳 [愁] 舞。		《全宋词》__宋
6462	一笛起城角，吹破小梅 [愁] 。		《全宋词》__宋
6463	记桃根、向随春渡， [愁] 未洗、铅水又将恨染。		《全宋词》__宋
6464	满眼春 [愁] 无著处，知心惟有幽禽识。		《全宋词》__宋
6465	叹梨园、今调绝音希， [愁] 深未醒。		《全宋词》__宋
6466	尊前唱歇黄金缕，一点春 [愁] 入翠眉。		《全宋词》__宋
6467	春 [愁] 何事点眉山。		《全宋词》__宋
6468	眼波明处偏宜笑，眉黛 [愁] 来也解颦。		《全宋词》__宋
6469	残梦宿酲相合就，一段新 [愁] 。		《全宋词》__宋
6470	不知今夕烟水，都照几人 [愁] 。		《全宋词》__宋
6471	倚瑶筝、暗 [愁] 谁说。		《全宋词》__宋
6472	撼动一轮秋桂，照人间 [愁] 绝。		《全宋词》__宋
6473	过尽飞鸿，锦笺谁为寄 [愁] 去。		《全宋词》__宋
6474	绛绡，清泪冷，东风寄远， [愁] 损红娘。		《全宋词》__宋
6475	 [愁] 褪红丝腕。		《全宋词》__宋
6476	 [愁] 染垂杨带结。		《全宋词》__宋
6477	自是今宵独寐，怎不添 [愁] 蹙。		《全宋词》__宋
6478	一春心事，总将 [愁] 里消却。		《全宋词》__宋
6479	谢山携妓，黄垆贳酒，旧 [愁] 慵整。		《全宋词》__宋
6480	新莺又向 [愁] 时听。		《全宋词》__宋
6481	过雨西风，数叶井梧 [愁] 舞。		《全宋词》__宋
6482	带 [愁] 去。		《全宋词》__宋
6483	但 [愁] 敲桂棹，悲吟梁父，泪流如雨。		《全宋词》__宋
6484	螺云万叠暗凝 [愁] ，黛蛾照水。		《全宋词》__宋
6485	正 [愁] 伫。		《全宋词》__宋
6486	似语如 [愁] ，却问我、何苦红尘久客。		《全宋词》__宋
6487	 [愁] 倚阑		《全宋词》__宋
6488	为君 [愁] 绝听鸣橹。		《全宋词》__宋
6489	 [愁] 怕春罗薄。		《全宋词》__宋
6490	 [愁] 倚阑		《全宋词》__宋
6491	黄昏小树堪 [愁] 绝。		《全宋词》__宋
6492	 [愁] 倚阑		《全宋词》__宋
6493	看透虚空，将恨海 [愁] 山，一时挼碎。		《全宋词》__宋
6494	万点飞花 [愁] 似雨。		《全宋词》__宋
6495	秦鬟古色凝 [愁] ，镜中暗换，明眸皓齿。		《全宋词》__宋
6496	新园锁却 [愁] 阴，露黄漫委，寒香半亩。		《全宋词》__宋
6497	算 [愁] 满离肠，十分岂止。		《全宋词》__宋
6498	此际凭阑 [愁] 脉脉。		《全宋词》__宋
6499	风雨过中秋， [愁] 对画帘银烛。		《全宋词》__宋
6500	叹故苑花空，春游梦冷，万斛堆 [愁] 。		《全宋词》__宋
6501	还作一段相思，冷波叶舞 [愁] 红，送人双桨。		《全宋词》__宋
6502	饮尽东风三百盏，醉来 [愁] 断几回肠。		《全宋词》__宋
6503	画眉人去玉篦存，浓 [愁] 如黛凭谁扫。		《全宋词》__宋
6504	有客 [愁] 如海，江山异，举目暗觉伤神。		《全宋词》__宋
6505	别 [愁] 浓。		《全宋词》__宋
6506	送新 [愁] 、千里孤鸿。		《全宋词》__宋
6507	带围宽、 [愁] 损兰成。		《全宋词》__宋
6508	夕阳无语燕归 [愁] 。		《全宋词》__宋
6509	何事登临感慨，倩金蕉一洗，千古清 [愁] 。		《全宋词》__宋
6510	西风梧井叶先 [愁] 。		《全宋词》__宋
6511	只得 [愁] 成病。		《全宋词》__宋
6512	阑干曾识凭春 [愁] 。		《全宋词》__宋
6513	舞红 [愁] 碧晚萧萧。		《全宋词》__宋
6514	正嫌玉骨易 [愁] 黄。		《全宋词》__宋
6515	二十四阑 [愁] 倚遍，空怅望，短长亭，长短桥。		《全宋词》__宋
6516	词卷空落人间，黄楼何处，回首 [愁] 深省。		《全宋词》__宋
6517	更风 [愁] 雨细添凄切。		《全宋词》__宋
6518	 [愁] 多病多腰素消。		《全宋词》__宋
6519	望中 [愁] 眼，依稀犹认，数峰林杪。		《全宋词》__宋
6520	欲下斜阳，长淮渺渺正 [愁] 予。		《全宋词》__宋
6521	只 [愁] 到他日，彼此萍踪别。		《全宋词》__宋
6522	奈此坐 [愁] 何。		《全宋词》__宋
6523	南枝未动北枝 [愁] 。		《全宋词》__宋
6524	乘风欲去，凌波难住，谁见红 [愁] 粉怨。		《全宋词》__宋
6525	待篘春瓮洗春 [愁] 。		《全宋词》__宋
6526	转住是 [愁] 人。		《全宋词》__宋
6527	江梅未动使人 [愁] 。		《全宋词》__宋
6528	 [愁] 锁空枝斜照。		《全宋词》__宋
6529	怎生禁得许多 [愁] 。		《全宋词》__宋
6530	碧天 [愁] 雁不成书，郎意似秋叶。		《全宋词》__宋
6531	醉里朱弦莫谩弹， [愁] 入参差雁。		《全宋词》__宋
6532	晚 [愁] 情绪。		《全宋词》__宋
6533	怅宝瑟无声， [愁] 痕沁碧，江上孤峰。		《全宋词》__宋
6534	燕翎谁寄 [愁] 笺，天涯望极王孙草。		《全宋词》__宋
6535	秾桃偏会笑，细柳几曾 [愁] 。		《全宋词》__宋
6536	舞红轻带 [愁] 飞，宝鞯暗忆章台路。		《全宋词》__宋
6537	几日春 [愁] 无意绪，捻金翦绥慵拈。		《全宋词》__宋
6538	梦觉新 [愁] 旧风景。		《全宋词》__宋
6539	怅江南望远，苹花自采，寄将 [愁] 与。		《全宋词》__宋
6540	雁带 [愁] 来寒事早。		《全宋词》__宋
6541	把千种旧 [愁] ，付与杏梁语燕。		《全宋词》__宋
6542	几多 [愁] 。		《全宋词》__宋
6543	花 [愁] 人不知。		《全宋词》__宋
6544	谁念韩郎，清 [愁] 渐老。		《全宋词》__宋
6545	不知今夕何夕，相对语羁 [愁] 。		《全宋词》__宋
6546	衣白苎，雪面堕 [愁] 鬟。		《全宋词》__宋
6547	帘外杏花微雨，罩春红 [愁] 湿。		《全宋词》__宋
6548	莫 [愁] 艇子何处，烟树杳无边。		《全宋词》__宋
6549	故苑 [愁] 深，危弦调苦，前梦蜕痕枯叶。		《全宋词》__宋
6550	无奈 [愁] 人把做、断肠声。		《全宋词》__宋
6551	只应是、嫦娥心里，也似人 [愁] 。		《全宋词》__宋
6552	系船高柳，晚蝉嘶破 [愁] 寂。		《全宋词》__宋
6553	一杯能变 [愁] 山色，三笺全迥冷谷春。		《全宋词》__宋
6554	惨别意、无奈 [愁] 何。		《全宋词》__宋
6555	叶叶雨声 [愁] 。		《全宋词》__宋
6556	他年事、不须重问，转更 [愁] 多。		《全宋词》__宋
6557	琴心写遍 [愁] 何极。		《全宋词》__宋
6558	相逢不似长相忆，一度相逢一度 [愁] 。		《全宋词》__宋
6559	鬓雪 [愁] 侵秋绿，容华酒借春红。		《全宋词》__宋
6560	小帘 [愁] 卷月笼明。		《全宋词》__宋
6561	正 [愁] 满、香沟御水。		《全宋词》__宋
6562	＿枕偶成清梦，画角晓、更 [愁] 绝。		《全宋词》__宋
6563	碧阑倚遍 [愁] 谁说。		《全宋词》__宋
6564	 [愁] 是新 [愁] ，月是旧时月。		《全宋词》__宋
6565	殢余酲，寻旧雨， [愁] 与病相半。		《全宋词》__宋
6566	著 [愁] 不尽宫眉小。		《全宋词》__宋
6567	可堪好梦残时，新 [愁] 生处，烟月冷、子规声断。		《全宋词》__宋
6568	冰姿素艳，无意压群芳，独自笑，有时 [愁] ，一点心难寄。		《全宋词》__宋
6569	篱边黄菊关心事，触误 [愁] 人到酒边。		《全宋词》__宋
6570	日永如年 [愁] 难度。		《全宋词》__宋
6571	鸳鸯散后，供了十年 [愁] ，怀旧事，想前欢，忍记丁宁语。		《全宋词》__宋
6572	对婉娩年芳，漂零身世，酒趁 [愁] 消。		《全宋词》__宋
6573	 [愁] 见飞灰细。		《全宋词》__宋
6574	 [愁] 似海、洗光词锦。		《全宋词》__宋
6575	可怜憔悴文园，曲屏春到，断肠句、落梅 [愁] 雨。		《全宋词》__宋
6576	渺渺鱼波望极，五十弦、 [愁] 满湘云。		《全宋词》__宋
6577	磴古松斜，崖阴苔老，一片清 [愁] 。		《全宋词》__宋
6578	 [愁] 痕倚赖西风扫。		《全宋词》__宋
6579	相逢不道有春 [愁] 。		《全宋词》__宋
6580	眼高照破古今 [愁] 。		《全宋词》__宋
6581	倩回纹为织，那时 [愁] 句。		《全宋词》__宋
6582	凉思带 [愁] 深，渺苍茫何许。		《全宋词》__宋
6583	也胜似、 [愁] 横眉角。		《全宋词》__宋
6584	露草霜花， [愁] 正在、废宫芜苑。		《全宋词》__宋
6585	一样归心，又唤起、故园 [愁] 眼。		《全宋词》__宋
6586	一片古今 [愁] ，但废绿、平烟空远。		《全宋词》__宋
6587	东风落酒 [愁] 难说。		《全宋词》__宋
6588	纸上写将心去，眼边送却 [愁] 来。		《全宋词》__宋
6589	怪坡仙、底事太 [愁] 生，惊华发。		《全宋词》__宋
6590	只 [愁] 无奈夜长何。		《全宋词》__宋
6591	梦魂欲渡苍茫去，怕梦轻、还被 [愁] 遮。		《全宋词》__宋
6592	客 [愁] 重、时听蕉寒雨碎，泪湿琼钟。		《全宋词》__宋
6593	 [愁] 心欲诉垂杨。		《全宋词》__宋
6594	便写意溅波，传 [愁] 蹙岫。		《全宋词》__宋
6595	依依 [愁] 翠沁双颦。		《全宋词》__宋
6596	对好景、 [愁] 多欢少。		《全宋词》__宋
6597	春 [愁] 浩荡湘波窄。		《全宋词》__宋
6598	偏称晚色横烟， [愁] 凝峨髻，澹生绡裙幅。		《全宋词》__宋
6599	鹭老秋丝，苹 [愁] 暮雪，鬓那不白。		《全宋词》__宋
6600	六代蜂窠，七贤蝶梦，勾引客 [愁] 如酒浓。		《全宋词》__宋
6601	万叠花 [愁] ，正困倚、钩阑斜角。		《全宋词》__宋
6602	舞衣丝损 [愁] 千褶。		《全宋词》__宋
6603	临窗拥髻 [愁] 难说。		《全宋词》__宋
6604	望虎丘苍莽， [愁] 随月上，蠡湖浩渺，兴逐潮来。		《全宋词》__宋
6605	北客相逢弹泪坐，合恨分 [愁] 。		《全宋词》__宋
6606	开 [愁] 展恨翦思量。		《全宋词》__宋
6607	风刀快，翦尽画檐梧桐，怎翦 [愁] 断。		《全宋词》__宋
6608	拟把新 [愁] 凭酒遣。		《全宋词》__宋
6609	遥夜一襟 [愁] 。		《全宋词》__宋
6610	客 [愁] 人不知。		《全宋词》__宋
6611	阑干独倚，无人共说，这些 [愁] 寂。		《全宋词》__宋
6612	千 [愁] 万恨知何限。		《全宋词》__宋
6613	风碎串珠，润侵歌板， [愁] 压眉窄。		《全宋词》__宋
6614	画楼 [愁] 独倚。		《全宋词》__宋
6615	知为晓 [愁] 浓，画得双蛾浅。		《全宋词》__宋
6616	相对语春 [愁] ，只有春闺燕。		《全宋词》__宋
6617	莫将 [愁] 绪比飞花，花有数、 [愁] 无数。		《全宋词》__宋
6618	依然是，未 [愁] 绝。		《全宋词》__宋
6619	新 [愁] 知几许。		《全宋词》__宋
6620	沁园春（次韵林南金赋 [愁] ）		《全宋词》__宋
6621	旧欢才展，又被新 [愁] 分了。		《全宋词》__宋
6622	平子诗中，庾生赋里，满目江山无限 [愁] 。		《全宋词》__宋
6623	杜子美平生困踬不偶，而叹老羞卑之言少，爱君忧国之意多，可谓知所 [愁] 矣。		《全宋词》__宋
6624	酒入离肠 [愁] 欲凝。		《全宋词》__宋
6625	洛下铜驼，昭陵石马，物不自 [愁] 人替 [愁] 。		《全宋词》__宋
6626	征人最 [愁] 处，送寒衣时节。		《全宋词》__宋
6627	吴水吴烟， [愁] 里更多诗。		《全宋词》__宋
6628	新归重省别来 [愁] 。		《全宋词》__宋
6629	更有何意绪，怜他半夜，瓶破梅 [愁] 。		《全宋词》__宋
6630	你但莫、多 [愁] 早老。		《全宋词》__宋
6631	麟带压 [愁] 香，听舞箫云渺。		《全宋词》__宋
6632	欢少 [愁] 多因甚。		《全宋词》__宋
6633	怅莺老、对景多 [愁] ，倩燕语、苦留难住。		《全宋词》__宋
6634	 [愁] 草瘗花铭。		《全宋词》__宋
6635	 [愁] 被矮桥妨。		《全宋词》__宋
6636	偏懒拨琵琶， [愁] 听羌笛。		《全宋词》__宋
6637	无聊睡起，新 [愁] 黯黯，归路迢迢。		《全宋词》__宋
6638	王孙开宴聚娇饶，越山洗 [愁] 碧。		《全宋词》__宋
6639	钗玉分轻，梦孤宵枕，歌纨蠹久， [愁] 对春觞。		《全宋词》__宋
6640	春 [愁] 怎画。		《全宋词》__宋
6641	还伴冷烟疏雨、做 [愁] 媒。		《全宋词》__宋
6642	多少 [愁] 风恨雨，惟有春知。		《全宋词》__宋
6643	知他诉 [愁] 到晓，碎哝哝、多少蛩声。		《全宋词》__宋
6644	遍阑干外，万顷鱼天，未了予 [愁] 绝。		《全宋词》__宋
6645	 [愁] 偏欺客枕，样不入时妆。		《全宋词》__宋
6646	秋本无 [愁] ，奈客里、秋偏岑寂。		《全宋词》__宋
6647	苦恨秋江风与月，偏管断，这些 [愁] 。		《全宋词》__宋
6648	销散旧 [愁] 新恨，泛琴心三叠。		《全宋词》__宋
6649	颇恨登临，浪自作、骚人 [愁] 语。		《全宋词》__宋
6650	人间，真梦境，新 [愁] 未了，绿鬓星星。		《全宋词》__宋
6651	酒钟慳、贮 [愁] 多少。		《全宋词》__宋
6652	万里飘零南越，山引泪，酒添 [愁] 。		《全宋词》__宋
6653	都道无人 [愁] 似我，今夜雪，有梅花，似我 [愁] 。		《全宋词》__宋
6654	 [愁] 觉。		《全宋词》__宋
6655	总不道、江头锁清 [愁] ，正雨渺烟茫，翠阴如梦。		《全宋词》__宋
6656	几回传语东风，将 [愁] 吹去，怎奈向、东风不管。		《全宋词》__宋
