语料检索_语料库在线(www.cncorpus.org)
类型：古代汉语语料库
检索条件：泪
2022/5/26 20:09:03

序号	语句	书名	朝代
1344	一日日，恨重重， [泪] 界莲腮两线红。		《全唐诗》__隋唐五代
1345	促觞激百虑，掩抑 [泪] 潺湲。		《全唐诗》__隋唐五代
1346	露冷月残人未起，留不住， [泪] 千行。		《全唐诗》__隋唐五代
1347	肠为马嘶断，衣从 [泪] 滴斑。		《全唐诗》__隋唐五代
1348	惆怅异乡云水，满酌一杯劝和 [泪] 。		《全唐诗》__隋唐五代
1349	别君时，忍 [泪] 佯低面，		《全唐诗》__隋唐五代
1350	双双红 [泪] 堕，度日暗中啼。		《全唐诗》__隋唐五代
1351	今朝窥玉匣，双 [泪] 落阑干。		《全唐诗》__隋唐五代
1352	感时花溅 [泪] ，恨别鸟惊心。		《全唐诗》__隋唐五代
1353	欲卷思君处，将啼裛 [泪] 时。		《全唐诗》__隋唐五代
1354	李生闻之 [泪] 如绠。		《全唐诗》__隋唐五代
1355	无家对寒食，有 [泪] 如金波。		《全唐诗》__隋唐五代
1356	披衣窥落月，拭 [泪] 待鸣鸡。		《全唐诗》__隋唐五代
1357	挥手洒衰 [泪] ，仰看八尺躯。		《全唐诗》__隋唐五代
1358	喜心翻倒极，呜咽 [泪] 沾巾。		《全唐诗》__隋唐五代
1359	闲倚博山长叹， [泪] 流沾皓腕。		《全唐诗》__隋唐五代
1360	不知羌笛曲，掩 [泪] 若为听。		《全唐诗》__隋唐五代
1361	美人和 [泪] 辞¤		《全唐诗》__隋唐五代
1362	妾久垂珠 [泪] ，君何惜马蹄。		《全唐诗》__隋唐五代
1363	 [泪] 落罗衣颜色暍。		《全唐诗》__隋唐五代
1364	只为征人多下 [泪] ，年年添作断肠流。		《全唐诗》__隋唐五代
1365	渐衰那此别，忍 [泪] 独含情。		《全唐诗》__隋唐五代
1366	迸 [泪] 幽吟事如昨。		《全唐诗》__隋唐五代
1367	 [泪] 滴空床冷，妆浓满镜春。		《全唐诗》__隋唐五代
1368	君不归来情又去，红 [泪] 散沾金缕¤		《全唐诗》__隋唐五代
1369	开箧 [泪] 沾襦，见君前日书。		《全唐诗》__隋唐五代
1370	一声雍门 [泪] 承睫，		《全唐诗》__隋唐五代
1371	滴 [泪] 泉饶竭，论心石未贞。		《全唐诗》__隋唐五代
1372	 [泪] 沾红袖黦。		《全唐诗》__隋唐五代
1373	塞北江南共一家，何须 [泪] 落怨黄沙。		《全唐诗》__隋唐五代
1374	无心同石转，有 [泪] 约泉枯。		《全唐诗》__隋唐五代
1375	坐看落花空叹息，罗袂湿班红 [泪] 滴。		《全唐诗》__隋唐五代
1376	揽镜 [泪] 如泉。		《全唐诗》__隋唐五代
1377	君王不重客，泣 [泪] 向春风。		《全唐诗》__隋唐五代
1378	留连春夜舞， [泪] 落强裴回。		《全唐诗》__隋唐五代
1379	倚门立，寄语薄情郎，粉香和 [泪] 泣。		《全唐诗》__隋唐五代
1380	乱后故人双别 [泪] ，		《全唐诗》__隋唐五代
1381	不语匀珠 [泪] ，落花时。		《全唐诗》__隋唐五代
1382	愁匀红粉 [泪] ，眉剪春山翠。		《全唐诗》__隋唐五代
1383	上皇銮辂重巡游，雨 [泪] 无言独倚楼。		《全唐诗》__隋唐五代
1384	玉皇掩 [泪] 频惆怅，应叹僧繇彩笔飞。		《全唐诗》__隋唐五代
1385	不见旻公三十年，封书寄与 [泪] 潺湲。		《全唐诗》__隋唐五代
1386	收 [泪] 语，背灯眠，		《全唐诗》__隋唐五代
1387	南浦情，红粉 [泪] ，争奈两人深意。		《全唐诗》__隋唐五代
1388	两条红粉 [泪] ，多少香闺意。		《全唐诗》__隋唐五代
1389	几度将书托烟雁， [泪] 盈襟。		《全唐诗》__隋唐五代
1390	 [泪] 盈襟，礼月求天，		《全唐诗》__隋唐五代
1391	小玉窗前嗔燕语，红 [泪] 滴穿金线缕。		《全唐诗》__隋唐五代
1392	不觉别时红 [泪] 尽，归来无 [泪] 可沾巾。		《全唐诗》__隋唐五代
1393	鹧鸪啼别处，相对 [泪] 沾衣。		《全唐诗》__隋唐五代
1394	画罗金翡翠，香烛销成 [泪] 。		《全唐诗》__隋唐五代
1395	人远 [泪] 阑干，燕飞春又残。		《全唐诗》__隋唐五代
1396	 [泪] 滴珠难尽，容残玉易销。		《全唐诗》__隋唐五代
1397	香作穗，蜡成 [泪] ，还似两人心意。		《全唐诗》__隋唐五代
1398	佳人应怪归迟，梅妆 [泪] 洗。		《全唐诗》__隋唐五代
1399	红 [泪] 文姬洛水春，		《全唐诗》__隋唐五代
1400	天风随断柳，客 [泪] 堕清笳。		《全唐诗》__隋唐五代
1401	 [泪] 流玉箸千条¤		《全唐诗》__隋唐五代
1402	不信比来长下 [泪] ，开箱验取石榴裙。		《全唐诗》__隋唐五代
1403	久客得无 [泪] ，放妻难及晨。		《全唐诗》__隋唐五代
1404	不见江东弟，高歌 [泪] 数行。		《全唐诗》__隋唐五代
1405	雕窠城上宿，吹笛 [泪] 滂沱。		《全唐诗》__隋唐五代
1406	别离惆怅 [泪] ，江路湿红蕉。		《全唐诗》__隋唐五代
1407	接宴身兼杖，听歌 [泪] 满衣。		《全唐诗》__隋唐五代
1408	倚屏凝睇， [泪] 落成行。		《全唐诗》__隋唐五代
1409	寻思往事依稀梦， [泪] 脸露桃红色重。		《全唐诗》__隋唐五代
1410	凝思倚屏山， [泪] 流红脸斑。		《全唐诗》__隋唐五代
1411	已堕岘山 [泪] ，因题零雨诗。		《全唐诗》__隋唐五代
1412	安危大臣在，不必 [泪] 长流。		《全唐诗》__隋唐五代
1413	啼鸟似逐离歌，粉檀珠 [泪] 和¤		《全唐诗》__隋唐五代
1414	身病不能拜， [泪] 下如迸泉。		《全唐诗》__隋唐五代
1415	歌扇花光黦，衣珠滴 [泪] 新。		《全唐诗》__隋唐五代
1416	金銮岁岁长宣赐，忍 [泪] 看天忆帝都。		《全唐诗》__隋唐五代
1417	好去不须频下 [泪] ，老僧相伴有烟霞。		《全唐诗》__隋唐五代
1418	不劳烈士 [泪] 滂沱，		《全唐诗》__隋唐五代
1419	蕊中千点 [泪] ，心里万条丝。		《全唐诗》__隋唐五代
1420	为失三从泣 [泪] 频，此身何用处人伦。		《全唐诗》__隋唐五代
1421	红粉 [泪] ，两心知¤		《全唐诗》__隋唐五代
1422	枕前 [泪] 与阶前雨，隔个窗儿滴到明。		《全唐诗》__隋唐五代
1423	竹上 [泪] 迹生不尽，		《全唐诗》__隋唐五代
1424	匀面 [泪] ，脸珠融。		《全唐诗》__隋唐五代
1425	珊瑚枕上千行 [泪] ，不是思君是恨君。		《全唐诗》__隋唐五代
1426	愁锁黛眉烟易惨， [泪] 飘红脸粉难匀。		《全唐诗》__隋唐五代
1427	揽镜无言 [泪] 欲流，凝情半日懒梳头，一庭疏雨湿春愁¤		《全唐诗》__隋唐五代
1428	杨柳只知伤怨别，杏花应信损娇羞， [泪] 沾魂断轸离忧。		《全唐诗》__隋唐五代
1429	春梦未成愁寂寂，佳期难会信茫茫，万般心，千点 [泪] ，		《全唐诗》__隋唐五代
1430	有路茫茫向谁问，感君空有 [泪] 沾襟。		《全唐诗》__隋唐五代
1431	半恨半嗔回面处，和娇和 [泪] 泥人时，万般饶得为怜伊。		《全唐诗》__隋唐五代
1432	静想离愁暗 [泪] 零，欲栖云雨计难成，少年多是薄情人¤		《全唐诗》__隋唐五代
1433	叶坠空阶折早秋，细烟轻雾锁妆楼，寸心双 [泪] 惨娇羞¤		《全唐诗》__隋唐五代
1434	千行 [泪] 激傍人感，		《全唐诗》__隋唐五代
1435	不堪枨触别离愁， [泪] 还流。		《全唐诗》__隋唐五代
1436	梦难裁，心欲破， [泪] 逐檐声堕。		《全唐诗》__隋唐五代
1437	 [泪] 掩红，眉敛翠，恨沉沉。		《全唐诗》__隋唐五代
1438	分首不辞多下 [泪] ，		《全唐诗》__隋唐五代
1439	无言 [泪] 满襟¤		《全唐诗》__隋唐五代
1440	清光无远近，乡 [泪] 半书间。		《全唐诗》__隋唐五代
1441	和 [泪] 听，断肠窥，		《全唐诗》__隋唐五代
1442	遥想汉关万里， [泪] 纵横。		《全唐诗》__隋唐五代
1443	此地故人别，空馀 [泪] 满衣。		《全唐诗》__隋唐五代
1444	绮罗无复当时事，露花点滴香 [泪] 。		《全唐诗》__隋唐五代
1445	汉家宫阙梦中归，几度毡房 [泪] 湿衣。		《全唐诗》__隋唐五代
1446	看花无语 [泪] 如倾，多少春风怨别情。		《全唐诗》__隋唐五代
1447	一曲离歌两行 [泪] ，更知何地再逢君。		《全唐诗》__隋唐五代
1448	帘拂疏香断碧丝， [泪] 衫还滴绣黄鹂。		《全唐诗》__隋唐五代
1449	谁会凭阑潜忍 [泪] ，不胜天际似江干。		《全唐诗》__隋唐五代
1450	三更犹凭阑干月， [泪] 满关山孤驿楼。		《全唐诗》__隋唐五代
1451	三军尽回首，皆洒望乡 [泪] 。		《全唐诗》__隋唐五代
1452	 [泪] 沾金缕袖。		《全唐诗》__隋唐五代
1453	 [泪] 滴珠难尽，容殊玉易销。		《全唐诗》__隋唐五代
1454	客有哀时失志而听者， [泪] 淋浪以沾襟。		《全唐诗》__隋唐五代
1455	霜雁群飞下楚田，羁人掩 [泪] 望秦天。		《全唐诗》__隋唐五代
1456	吾人甘作心似灰，弟侄何伤 [泪] 如雨。		《全唐诗》__隋唐五代
1457	万里逢归雁，乡书忍 [泪] 封。		《全唐诗》__隋唐五代
1458	和 [泪] 出门相送。		《全唐诗》__隋唐五代
1459	无作牛山悲，恻怆 [泪] 沾臆。		《全唐诗》__隋唐五代
1460	多少 [泪] ，沾袖复横颐。		《全唐诗》__隋唐五代
1461	心事莫将和 [泪] 滴，		《全唐诗》__隋唐五代
1462	为谁和 [泪] 倚阑干。		《全唐诗》__隋唐五代
1463	前程愁更远，临水 [泪] 沾衣。		《全唐诗》__隋唐五代
1464	胭脂 [泪] ，相留醉，几时重。		《全唐诗》__隋唐五代
1465	夏辞旌旆已秋深，永夕思量 [泪] 满襟。		《全唐诗》__隋唐五代
1466	汝曹催我老，回首 [泪] 纵横。		《全唐诗》__隋唐五代
1467	觉来双 [泪] 垂¤		《全唐诗》__隋唐五代
1468	又说家林尽，凄伤 [泪] 满衣。		《全唐诗》__隋唐五代
1469	梦成湘浦夜， [泪] 尽桂阳春。		《全唐诗》__隋唐五代
1470	系舟身万里，伏枕 [泪] 双痕。		《全唐诗》__隋唐五代
1471	漫看年少乐，忍 [泪] 已沾衣。		《全唐诗》__隋唐五代
1472	雕巢城上宿，吹笛 [泪] 滂沱。		《全唐诗》__隋唐五代
1473	别离惆怅 [泪] ，江路湿红蕉。		《全唐诗》__隋唐五代
1474	长歌激屋梁， [泪] 下流衽席。		《全唐诗》__隋唐五代
1475	青山有蘼芜， [泪] 叶长不干。		《全唐诗》__隋唐五代
1476	胆销豺虎窟， [泪] 入犬羊天。		《全唐诗》__隋唐五代
1477	掩袖低巾 [泪] 不流。		《全唐诗》__隋唐五代
1478	惟馀坏粉 [泪] ，未免映衫匀。		《全唐诗》__隋唐五代
1479	人生有情 [泪] 沾臆，江水江花岂终极。		《全唐诗》__隋唐五代
1480	十年朝夕 [泪] ，衣袖不曾干。		《全唐诗》__隋唐五代
1481	临风亲戚怀，满袖儿女 [泪] 。		《全唐诗》__隋唐五代
1482	花前不独垂乡 [泪] ，曾是朱门寄食身。		《全唐诗》__隋唐五代
1483	姓杨皆足 [泪] ，非是强沾衣。		《全唐诗》__隋唐五代
1484	情来偏似醉， [泪] 迸不成流。		《全唐诗》__隋唐五代
1485	空思前事往，向晓 [泪] 沾巾。		《全唐诗》__隋唐五代
1486	因将自悲 [泪] ，一洒别离间。		《全唐诗》__隋唐五代
1487	娇 [泪] 半垂珠不破，恨君瞋折后庭花。		《全唐诗》__隋唐五代
1488	春愁不尽别愁来，旧 [泪] 犹长新 [泪] 催。		《全唐诗》__隋唐五代
1489	衣缘乡 [泪] 湿，貌以客愁销。		《全唐诗》__隋唐五代
1490	从来有 [泪] 非无 [泪] ，未似今朝 [泪] 满缨。		《全唐诗》__隋唐五代
1491	慷慨知音在，谁能 [泪] 堕巾。		《全唐诗》__隋唐五代
1492	若更登高岘，看碑定 [泪] 流。		《全唐诗》__隋唐五代
1493	 [泪] 向槟榔尽，身随鸿雁归。		《全唐诗》__隋唐五代
1494	相送临京口，停桡 [泪] 满巾。		《全唐诗》__隋唐五代
1495	万点湘妃 [泪] ，三年贾谊心。		《全唐诗》__隋唐五代
1496	分手如何更此地，回头不语 [泪] 潸然。		《全唐诗》__隋唐五代
1497	怀恩偏感别，堕 [泪] 向旌麾。		《全唐诗》__隋唐五代
1498	东出咸阳门，哀哀 [泪] 如霰。		《全唐诗》__隋唐五代
1499	迁客投於越，临江 [泪] 满衣。		《全唐诗》__隋唐五代
1500	东归还著旧麻衣，争免花前有 [泪] 垂。		《全唐诗》__隋唐五代
1501	还乡不见家，年老眼多 [泪] 。		《全唐诗》__隋唐五代
1502	却寄双愁眼，相思 [泪] 点悬。		《全唐诗》__隋唐五代
1503	且把风寒作闲事，懒能和 [泪] 拜庭闱。		《全唐诗》__隋唐五代
1504	十日不饮一滴浆， [泪] 渍绿毛头似鼠。		《全唐诗》__隋唐五代
1505	暗算乡程隔数州，欲归无计 [泪] 空流。		《全唐诗》__隋唐五代
1506	弟子四五人，入来 [泪] 俱落。		《全唐诗》__隋唐五代
1507	岂知眼有 [泪] ，肯白头上发。		《全唐诗》__隋唐五代
1508	从此辞乡 [泪] ，双垂不复收。		《全唐诗》__隋唐五代
1509	万里秋风吹锦水，谁家别 [泪] 湿罗衣。		《全唐诗》__隋唐五代
1510	借问同行客，今朝 [泪] 几行。		《全唐诗》__隋唐五代
1511	胡为不归欤， [泪] 下沾衣襟。		《全唐诗》__隋唐五代
1512	如何易水上，未歌先 [泪] 垂。		《全唐诗》__隋唐五代
1513	望鹭吟登阁，听猿 [泪] 滴船。		《全唐诗》__隋唐五代
1514	 [泪] 逐劝杯下，愁连吹笛生。		《全唐诗》__隋唐五代
1515	玉关遥隔万里道，金刀不剪双 [泪] 泉。		《全唐诗》__隋唐五代
1516	十年身事各如萍，白首相逢 [泪] 满缨。		《全唐诗》__隋唐五代
1517	带露似垂湘女 [泪] ，无言如伴息妫愁。		《全唐诗》__隋唐五代
1518	谁怜远作秦吴别，离恨归心双 [泪] 流。		《全唐诗》__隋唐五代
1519	犹残数行 [泪] ，忍对百花丛。		《全唐诗》__隋唐五代
1520	长恨相逢即分首，含情掩 [泪] 独回头。		《全唐诗》__隋唐五代
1521	千桑万海无人见，横笛一声空 [泪] 流。		《全唐诗》__隋唐五代
1522	若问行人与征战，使君双 [泪] 定沾衣。		《全唐诗》__隋唐五代
1523	征战初休草又衰，咸阳晚眺 [泪] 堪垂。		《全唐诗》__隋唐五代
1524	纵有秦医在，怀乡亦 [泪] 流。		《全唐诗》__隋唐五代
1525	欲把伤心问明月，素娥无语 [泪] 娟娟。		《全唐诗》__隋唐五代
1526	寄 [泪] 无因波，寄恨无因輈。		《全唐诗》__隋唐五代
1527	斑斑枕花残 [泪] 红。		《全唐诗》__隋唐五代
1528	雨过青山猿叫时，愁人 [泪] 点石榴枝。		《全唐诗》__隋唐五代
1529	京华不啻三千里，客 [泪] 如今一万双。		《全唐诗》__隋唐五代
1530	只应尽客 [泪] ，复作掩荆扉。		《全唐诗》__隋唐五代
1531	苦相常多 [泪] ，劳生自悟虚。		《全唐诗》__隋唐五代
1532	莫问此中销歇寺，娟娟红 [泪] 滴芭蕉。		《全唐诗》__隋唐五代
1533	独把一樽和 [泪] 酒，隔云遥奠武侯祠。		《全唐诗》__隋唐五代
1534	临岐别数子，握手 [泪] 再滴。		《全唐诗》__隋唐五代
1535	独宿自然堪下 [泪] ，况复时闻乌夜啼。		《全唐诗》__隋唐五代
1536	菊黄芦白雁初飞，羌笛胡笳 [泪] 满衣。		《全唐诗》__隋唐五代
1537	不见古时人，中宵 [泪] 横注。		《全唐诗》__隋唐五代
1538	相看又见岁华新，依旧杨朱拭 [泪] 巾。		《全唐诗》__隋唐五代
1539	露沾湘竹 [泪] ，花堕越梅妆。		《全唐诗》__隋唐五代
1540	宫花有露如新 [泪] ，小苑丛丛入寒翠。		《全唐诗》__隋唐五代
1541	 [泪] 添天目水，发变海头山。		《全唐诗》__隋唐五代
1542	风号沙宿潇湘浦，节士感秋 [泪] 如雨。		《全唐诗》__隋唐五代
1543	 [泪] 亦不能为之堕，心亦不能为之哀。		《全唐诗》__隋唐五代
1544	上有堕 [泪] 碑，青苔久磨灭。		《全唐诗》__隋唐五代
1545	且醉习家池，莫看堕 [泪] 碑。		《全唐诗》__隋唐五代
1546	高堂老母头似霜，心作数支 [泪] 常滴。		《全唐诗》__隋唐五代
1547	翦刀横眼底，方觉 [泪] 难裁。		《全唐诗》__隋唐五代
1548	彩毫一画竟何荣，空使青楼 [泪] 成血。		《全唐诗》__隋唐五代
1549	不嚬复不语，红 [泪] 双双落。		《全唐诗》__隋唐五代
1550	丛菊两开他日 [泪] ，孤舟一系故园心。		《全唐诗》__隋唐五代
1551	听猿实下三声 [泪] ，		《全唐诗》__隋唐五代
1552	眼中两行 [泪] ，曾吊三献玉。		《全唐诗》__隋唐五代
1553	在日赠我文， [泪] 流把读时。		《全唐诗》__隋唐五代
1554	三年流落卧漳滨，王粲思家拭 [泪] 频。		《全唐诗》__隋唐五代
1555	明日五更孤店月，醉醒何处 [泪] 沾巾。		《全唐诗》__隋唐五代
1556	常恐 [泪] 滴多，自损两目辉。		《全唐诗》__隋唐五代
1557	角吹魂悄悄，笛引 [泪] 浪浪。		《全唐诗》__隋唐五代
1558	君不见空墙日色晚，此老无声 [泪] 垂血。		《全唐诗》__隋唐五代
1559	话别心重结，伤时 [泪] 一滂。		《全唐诗》__隋唐五代
1560	试问左右人，无言 [泪] 如雨。		《全唐诗》__隋唐五代
1561	登楼望天衢，目极 [泪] 盈睫。		《全唐诗》__隋唐五代
1562	清 [泪] 沾罗袂，红霞拂绣衣。		《全唐诗》__隋唐五代
1563	与君相掩 [泪] ，来客岂知心。		《全唐诗》__隋唐五代
1564	虫声竟夜引乡 [泪] ，		《全唐诗》__隋唐五代
